Ticker
RELIANCE.NS
TCS.NS
HDFCBANK.NS
BHARTIARTL.NS
ICICIBANK.NS
INFY.NS
SBIN.NS
LICI.NS
HINDUNILVR.NS
ITC.NS
LT.NS
HCLTECH.NS
BAJFINANCE.NS
SUNPHARMA.NS
ONGC.NS
NTPC.NS
MARUTI.NS
AXISBANK.NS
TATAMOTORS.NS
KOTAKBANK.NS
M&M.NS
ADANIENT.NS
ULTRACEMCO.NS
DMART.NS
COALINDIA.NS
ADANIPORTS.NS
TITAN.NS
POWERGRID.NS
HAL.NS
BAJAJ-AUTO.NS
ASIANPAINT.NS
ADANIGREEN.NS
BAJAJFINSV.NS
WIPRO.NS
IOC.NS
TRENT.NS
ADANIPOWER.NS
SIEMENS.NS
NESTLEIND.NS
IRFC.NS
JSWSTEEL.NS
BEL.NS
ZOMATO.NS
DLF.NS
HINDZINC.NS
JIOFIN.NS
VBL.NS
TATASTEEL.NS
SBILIFE.NS
INDIGO.NS
VEDL.NS
GRASIM.NS
LTIM.NS
PFC.NS
ABB.NS
RECLTD.NS
TECHM.NS
PIDILITIND.NS
HDFCLIFE.NS
BPCL.NS
GAIL.NS
HINDALCO.NS
AMBUJACEM.NS
GODREJCP.NS
BRITANNIA.NS
TATAPOWER.NS
DIVISLAB.NS
EICHERMOT.NS
CIPLA.NS
TVSMOTOR.NS
MOTHERSON.NS
BANKBARODA.NS
PNB.NS
JSWENERGY.NS
RVNL.NS
CHOLAFIN.NS
LODHA.NS
SHRIRAMFIN.NS
ADANIENERGY.NS
TATACONSUM.NS
HAVELLS.NS
INDUSTOWER.NS
OIL.NS
TORNTPHARM.NS
DRREDDY.NS
BAJAJHLDNG.NS
IOB.NS
DABUR.NS
ZYDUSLIFE.NS
INDUSINDBK.NS
HEROMOTOCO.NS
ICICIPRULI.NS
ICICIGI.NS
MCDOWELL-N.NS
CGPOWER.NS
CUMMINSIND.NS
IDEA.NS
LUPIN.NS
IDBI.NS
POLYCAB.NS
BHEL.NS
CANBK.NS
SUZLON.NS
APOLLOHOSP.NS
JINDALSTEL.NS
NAUKRI.NS
GMRINFRA.NS
COLPAL.NS
NHPC.NS
MANKIND.NS
SOLARINDS.NS
BOSCHLTD.NS
HDFCAMC.NS
OFSS.NS
UNIONBANK.NS
INDHOTEL.NS
SHREECEM.NS
ATGL.NS
HINDPETRO.NS
AUROPHARMA.NS
MAZDOCK.NS
MAXHEALTH.NS
TORNTPOWER.NS
MARICO.NS
GODREJPROP.NS
PERSISTENT.NS
MUTHOOTFIN.NS
POLICYBZR.NS
TIINDIA.NS
SRF.NS
INDIANB.NS
DIXON.NS
IRCTC.NS
ASHOKLEY.NS
YESBANK.NS
ALKEM.NS
PRESTIGE.NS
BHARATFORG.NS
GICRE.NS
PATANJALI.NS
SBICARD.NS
UNOMINDA.NS
PIIND.NS
JSWINFRA.NS
SUPREMEIND.NS
BERGEPAINT.NS
PHOENIXLTD.NS
KALYANKJIL.NS
OBEROIRLTY.NS
FACT.NS
NMDC.NS
IREDA.NS
ABBOTINDIA.NS
JSL.NS
LINDEINDIA.NS
BHARTIHEX.NS
LTTS.NS
SCHAEFFLER.NS
UCOBANK.NS
NYKAA.NS
MPHASIS.NS
CONCOR.NS
VOLTAS.NS
ABCAPITAL.NS
MRF.NS
IDFCFIRSTB.NS
SUNDARMFIN.NS
TATACOMM.NS
BALKRISIND.NS
PETRONET.NS
HUDCO.NS
SAIL.NS
SJVN.NS
UBL.NS
PGHH.NS
BANKINDIA.NS
CENTRALBK.NS
THERMAX.NS
COROMANDEL.NS
ASTRAL.NS
AUBANK.NS
OLA.NS 
HITACHI.NS
KPITTECH.NS
TATAELXSI.NS
COCHINSHIP.NS
GLENMARK.NS
AWL.NS
FEDERALBNK.NS
BDL.NS
PAGEIND.NS
GLAXO.NS
GUJGASLTD.NS
HONAUT.NS
UPL.NS
MOTILALOFS.NS
MAHABANK.NS
ACC.NS
BIOCON.NS
GET&D.NS
NIACL.NS
NAM-INDIA.NS
TATATECH.NS
JUBLFOOD.NS
L&TFH.NS
COFORGE.NS
SONACOMS.NS
ESCORTS.NS
EXIDEIND.NS
FORTIS.NS
KEI.NS
AIAENG.NS
AJANTPHARM.NS
PSB.NS
3MINDIA.NS
DEEPAKNTR.NS
APLAPOLLO.NS
M&MFIN.NS
360WAM.NS 
LLOYDS.NS
IGL.NS
PAYTM.NS
IRB.NS
NLCINDIA.NS
MFSL.NS
BSE.NS
LICHSGFIN.NS
TATAINVEST.NS
STARHEALTH.NS
MRPL.NS
DALBHARAT.NS
GODREJIND.NS
APARINDS.NS
METROBRAND.NS
IPCALAB.NS
EMAMILTD.NS
FLUOROCHEM.NS
JKCEMENT.NS
GODIGIT.NS 
SYNGENE.NS
GODFRYPHLP.NS
ENDURANCE.NS
NBCC.NS
CRISIL.NS
NATIONALUM.NS
BANDHANBNK.NS
ABFRL.NS
MEDANTA.NS
SUNTV.NS
BLUESTARCO.NS
HINDCOPPER.NS
APOLLOTYRE.NS
MSUMI.NS
DELHIVERY.NS
CHOLAHLDNG.NS
MANYAVAR.NS
JBCHEPHARM.NS
CROMPTON.NS
POONAWALLA.NS
GLAND.NS
KAYNES.NS
CDSL.NS
HATSUN.NS
GILLETTE.NS
PFIZER.NS
ITI.NS
ZFCVINDIA.NS
BRIGADE.NS
AUTHUM.NS
CARBORUNIV.NS
TIMKEN.NS
KPRMILL.NS
SUNDRMFAST.NS
BAYERCROP.NS
INOXWIND.NS
BASF.NS
LALPATHLAB.NS
AEGISCHEM.NS
WHIRLPOOL.NS
SUVENPHAR.NS
TVSSRICHAK.NS
TATACHEM.NS
NATCOPHARM.NS
AMARAJABAT.NS
CENTURYPLY.NS
GRINDWELL.NS
RADICO.NS
ISEC.NS
HIMATSEIDE.NS
MCX.NS
RATNAMANI.NS
NH.NS
SKFINDIA.NS
CESC.NS
GSPL.NS
CASTROLIND.NS
SUMICHEM.NS
PNBHOUSING.NS
KIOCL.NS
LAURUSLABS.NS
PIRAMALPH.NS
IRCON.NS
KANSAINER.NS
KEC.NS
NUVAMA.NS
PEL.NS
EIHOTEL.NS
JWL.NS
TRITURBINE.NS
ATUL.NS
ANGELONE.NS
TEJASNET.NS
POLYMED.NS
AARTIIND.NS
